"Crate name","Successful cleanup","Successful compilation","Duration (s)","Exit status","Start","End"
"312_constant_time_eq",true,true,1,0,"2018-11-12 16:32:09","2018-11-12 16:32:10"
"313_heapsize",true,true,1,0,"2018-11-12 16:32:10","2018-11-12 16:32:11"
"314_commoncrypto-sys",true,true,5,0,"2018-11-12 16:32:11","2018-11-12 16:32:16"
"315_commoncrypto",true,false,1,101,"2018-11-12 16:32:16","2018-11-12 16:32:17"
"316_csv",true,false,69,101,"2018-11-12 16:32:17","2018-11-12 16:33:26"
"317_lock_api",true,true,2,0,"2018-11-12 16:33:26","2018-11-12 16:33:28"
"318_rls-rustc",true,false,1,101,"2018-11-12 16:33:28","2018-11-12 16:33:29"
"319_serde_yaml",true,false,68,101,"2018-11-12 16:33:29","2018-11-12 16:34:37"
"320_gleam",true,true,383,0,"2018-11-12 16:34:37","2018-11-12 16:41:00"
"321_ascii",true,true,6,0,"2018-11-12 16:41:00","2018-11-12 16:41:06"
"322_zip",true,true,27,0,"2018-11-12 16:41:06","2018-11-12 16:41:33"
"323_rustc-ap-serialize",true,true,31,0,"2018-11-12 16:41:33","2018-11-12 16:42:04"
"324_rustc-ap-syntax_pos",true,false,35,101,"2018-11-12 16:42:04","2018-11-12 16:42:39"
"325_rustc-ap-rustc_data_structures",true,false,37,101,"2018-11-12 16:42:39","2018-11-12 16:43:16"
"326_rustc-ap-rustc_cratesio_shim",true,true,3,0,"2018-11-12 16:43:16","2018-11-12 16:43:19"
"327_rustc-ap-rustc_errors",true,false,38,101,"2018-11-12 16:43:19","2018-11-12 16:43:57"
"328_rustc-ap-syntax",true,false,37,101,"2018-11-12 16:43:57","2018-11-12 16:44:34"
"329_wayland-client",true,true,74,0,"2018-11-12 16:44:34","2018-11-12 16:45:48"
"330_encoding_rs",true,true,44,0,"2018-11-12 16:45:48","2018-11-12 16:46:32"
"331_tokio-codec",true,true,24,0,"2018-11-12 16:46:32","2018-11-12 16:46:56"
"332_maplit",true,true,0,0,"2018-11-12 16:46:56","2018-11-12 16:46:56"
"333_podio",true,true,1,0,"2018-11-12 16:46:56","2018-11-12 16:46:57"
"334_strings",true,true,11,0,"2018-11-12 16:46:57","2018-11-12 16:47:08"
"335_msdos_time",true,true,9,0,"2018-11-12 16:47:08","2018-11-12 16:47:17"
"336_pest_derive",true,false,29,101,"2018-11-12 16:47:17","2018-11-12 16:47:46"
"337_osmesa-sys",true,true,5,0,"2018-11-12 16:47:46","2018-11-12 16:47:51"
"338_unix_socket",true,true,4,0,"2018-11-12 16:47:51","2018-11-12 16:47:55"
"339_openssl-verify",true,true,16,0,"2018-11-12 16:47:55","2018-11-12 16:48:11"
"340_hamcrest",true,false,1200,124,"2018-11-12 16:48:11","2018-11-12 17:08:11"
"341_winit",true,true,363,0,"2018-11-12 17:08:11","2018-11-12 17:14:14"
"342_euclid",true,true,14,0,"2018-11-12 17:14:14","2018-11-12 17:14:28"
"343_clippy_lints",true,false,1200,124,"2018-11-12 17:14:28","2018-11-12 17:34:28"
"344_colored",true,true,4,0,"2018-11-12 17:34:28","2018-11-12 17:34:32"
"345_block-buffer",true,true,7,0,"2018-11-12 17:34:32","2018-11-12 17:34:39"
"346_want",true,true,18,0,"2018-11-12 17:34:39","2018-11-12 17:34:57"
"347_try-lock",true,true,0,0,"2018-11-12 17:34:57","2018-11-12 17:34:57"
"348_cgmath",true,true,29,0,"2018-11-12 17:34:57","2018-11-12 17:35:26"
"349_skeptic",true,false,78,101,"2018-11-12 17:35:26","2018-11-12 17:36:44"
"350_serde_cbor",true,false,68,101,"2018-11-12 17:36:44","2018-11-12 17:37:52"
"351_lru-cache",true,true,2,0,"2018-11-12 17:37:52","2018-11-12 17:37:54"
"352_wayland-sys",true,true,11,0,"2018-11-12 17:37:54","2018-11-12 17:38:05"
"353_threadpool",true,true,4,0,"2018-11-12 17:38:05","2018-11-12 17:38:09"
"354_dlib",true,true,11,0,"2018-11-12 17:38:09","2018-11-12 17:38:20"
"355_wayland-scanner",true,true,46,0,"2018-11-12 17:38:20","2018-11-12 17:39:06"
"356_tokio-uds",true,true,34,0,"2018-11-12 17:39:06","2018-11-12 17:39:40"
"357_approx",true,true,7,0,"2018-11-12 17:39:40","2018-11-12 17:39:47"
"358_router",true,false,1200,124,"2018-11-12 17:39:47","2018-11-12 17:59:47"
"359_pretty_assertions",true,true,9,0,"2018-11-12 17:59:47","2018-11-12 17:59:56"
"360_route-recognizer",true,true,2,0,"2018-11-12 17:59:56","2018-11-12 17:59:58"
"361_md5",true,true,2,0,"2018-11-12 17:59:58","2018-11-12 18:00:00"
"362_ena",true,true,5,0,"2018-11-12 18:00:00","2018-11-12 18:00:05"
"363_ar",true,true,7,0,"2018-11-12 18:00:05","2018-11-12 18:00:12"
"364_wayland-kbd",true,true,53,0,"2018-11-12 18:00:12","2018-11-12 18:01:05"
"365_arrayref",true,true,1,0,"2018-11-12 18:01:05","2018-11-12 18:01:06"
"366_log_settings",true,true,1,0,"2018-11-12 18:01:06","2018-11-12 18:01:07"
"367_hyper-native-tls",true,false,149,101,"2018-11-12 18:01:07","2018-11-12 18:03:36"
"368_core-graphics",true,false,7,101,"2018-11-12 18:03:36","2018-11-12 18:03:43"
"369_tiny_http",true,true,116,0,"2018-11-12 18:03:43","2018-11-12 18:05:39"
"370_psapi-sys",true,true,3,0,"2018-11-12 18:05:39","2018-11-12 18:05:42"
"371_http",true,true,95,0,"2018-11-12 18:05:42","2018-11-12 18:07:17"
"372_slog",true,true,7,0,"2018-11-12 18:07:17","2018-11-12 18:07:24"
"373_chunked_transfer",true,true,1,0,"2018-11-12 18:07:24","2018-11-12 18:07:25"
"374_wayland-window",true,true,67,0,"2018-11-12 18:07:25","2018-11-12 18:08:32"
"375_crossbeam-channel",true,true,28,0,"2018-11-12 18:08:32","2018-11-12 18:09:00"
"376_notify",true,true,43,0,"2018-11-12 18:09:00","2018-11-12 18:09:43"
"377_bzip2-sys",true,true,10,0,"2018-11-12 18:09:43","2018-11-12 18:09:53"
"378_toml-query",true,false,1200,124,"2018-11-12 18:09:53","2018-11-12 18:29:53"
"379_is-match",true,true,1,0,"2018-11-12 18:29:53","2018-11-12 18:29:54"
"380_persistent",true,false,1200,124,"2018-11-12 18:29:54","2018-11-12 18:49:54"
"381_cssparser",true,false,97,101,"2018-11-12 18:49:54","2018-11-12 18:51:31"
"382_bytecount",true,true,2,0,"2018-11-12 18:51:31","2018-11-12 18:51:33"
"383_bzip2",true,true,12,0,"2018-11-12 18:51:33","2018-11-12 18:51:45"
"384_crates-io",true,false,96,101,"2018-11-12 18:51:45","2018-11-12 18:53:21"
"385_crypto-mac",true,true,7,0,"2018-11-12 18:53:21","2018-11-12 18:53:28"
"386_custom_derive",false,false,0,101,"2018-11-12 18:53:28","2018-11-12 18:53:28"
"387_rustc-ap-rustc_target",true,false,30,101,"2018-11-12 18:53:28","2018-11-12 18:53:58"
"388_quasi_macros",true,false,1,101,"2018-11-12 18:53:58","2018-11-12 18:53:59"
"389_xdg",true,true,2,0,"2018-11-12 18:53:59","2018-11-12 18:54:01"
"390_cocoa",true,false,7,101,"2018-11-12 18:54:01","2018-11-12 18:54:08"
"391_shell32-sys",true,true,1,0,"2018-11-12 18:54:08","2018-11-12 18:54:09"
"392_serde_test",true,false,68,101,"2018-11-12 18:54:09","2018-11-12 18:55:17"
"393_hmac",true,true,7,0,"2018-11-12 18:55:17","2018-11-12 18:55:24"
"394_rls-blacklist",true,true,1,0,"2018-11-12 18:55:24","2018-11-12 18:55:25"
"395_indexmap",true,true,4,0,"2018-11-12 18:55:25","2018-11-12 18:55:29"
"396_serde_macros",true,false,1,101,"2018-11-12 18:55:29","2018-11-12 18:55:30"
"397_syslog",true,true,18,0,"2018-11-12 18:55:30","2018-11-12 18:55:48"
"398_metadeps",true,false,7,101,"2018-11-12 18:55:48","2018-11-12 18:55:55"
"399_errno",true,true,3,0,"2018-11-12 18:55:55","2018-11-12 18:55:58"
"400_clang-sys",true,false,8,101,"2018-11-12 18:55:58","2018-11-12 18:56:06"
"401_webpki",true,false,34,101,"2018-11-12 18:56:06","2018-11-12 18:56:40"
"402_rpassword",true,true,3,0,"2018-11-12 18:56:40","2018-11-12 18:56:43"
"403_strum_macros",true,false,48,101,"2018-11-12 18:56:43","2018-11-12 18:57:31"
"404_fern",true,true,7,0,"2018-11-12 18:57:31","2018-11-12 18:57:38"
"405_strum",true,true,1,0,"2018-11-12 18:57:38","2018-11-12 18:57:39"
"406_ammonia",true,false,103,101,"2018-11-12 18:57:39","2018-11-12 18:59:22"
"407_bodyparser",true,false,139,101,"2018-11-12 18:59:22","2018-11-12 19:01:41"
"408_objc",true,true,6,0,"2018-11-12 19:01:41","2018-11-12 19:01:47"
"409_termios",true,true,3,0,"2018-11-12 19:01:47","2018-11-12 19:01:50"
"410_inotify",true,true,36,0,"2018-11-12 19:01:50","2018-11-12 19:02:26"
"411_vergen",false,false,0,101,"2018-11-12 19:02:26","2018-11-12 19:02:26"
"412_rustc-ap-arena",true,false,37,101,"2018-11-12 19:02:26","2018-11-12 19:03:03"
"413_bindgen",true,false,1200,124,"2018-11-12 19:03:03","2018-11-12 19:23:03"
"414_assert_cli",true,false,75,101,"2018-11-12 19:23:03","2018-11-12 19:24:18"
"415_crc16",true,true,2,0,"2018-11-12 19:24:18","2018-11-12 19:24:20"
"416_selectors",true,false,17,101,"2018-11-12 19:24:20","2018-11-12 19:24:37"
"417_nalgebra",true,false,18,101,"2018-11-12 19:24:37","2018-11-12 19:24:55"
"418_malloc_buf",true,true,2,0,"2018-11-12 19:24:55","2018-11-12 19:24:57"
"419_target_build_utils",true,true,393,0,"2018-11-12 19:24:57","2018-11-12 19:31:30"
"420_elasticlunr-rs",true,false,1200,124,"2018-11-12 19:31:30","2018-11-12 19:51:30"
"421_rustfix",true,false,76,101,"2018-11-12 19:51:30","2018-11-12 19:52:46"
"422_num-derive",true,false,28,101,"2018-11-12 19:52:46","2018-11-12 19:53:14"
"423_h2",true,true,138,0,"2018-11-12 19:53:14","2018-11-12 19:55:32"
"424_rustls",true,false,37,101,"2018-11-12 19:55:32","2018-11-12 19:56:09"
"425_radix_trie",true,true,4,0,"2018-11-12 19:56:09","2018-11-12 19:56:13"
"426_nibble_vec",true,true,1,0,"2018-11-12 19:56:13","2018-11-12 19:56:14"
"427_serde_bytes",true,false,68,101,"2018-11-12 19:56:14","2018-11-12 19:57:22"
"428_conv",true,true,5,0,"2018-11-12 19:57:22","2018-11-12 19:57:27"
"429_cargo",true,false,1200,124,"2018-11-12 19:57:27","2018-11-12 20:17:27"
"430_draw_state",true,true,11,0,"2018-11-12 20:17:27","2018-11-12 20:17:38"
"431_cgl",true,false,386,101,"2018-11-12 20:17:38","2018-11-12 20:24:04"
"432_endian-type",true,true,1,0,"2018-11-12 20:24:04","2018-11-12 20:24:05"
"433_rusttype",true,false,11,101,"2018-11-12 20:24:05","2018-11-12 20:24:16"
"434_environment",true,true,1,0,"2018-11-12 20:24:16","2018-11-12 20:24:17"
"435_extprim",true,false,30,101,"2018-11-12 20:24:17","2018-11-12 20:24:47"
"436_libsqlite3-sys",true,true,10,0,"2018-11-12 20:24:47","2018-11-12 20:24:57"
"437_tiny-keccak",true,true,3,0,"2018-11-12 20:24:57","2018-11-12 20:25:00"
"438_cloudabi",true,true,12,0,"2018-11-12 20:25:00","2018-11-12 20:25:12"
"439_slog-term",true,true,40,0,"2018-11-12 20:25:12","2018-11-12 20:25:52"
"440_dotenv",true,false,1200,124,"2018-11-12 20:25:52","2018-11-12 20:45:52"
"441_ws",true,true,127,0,"2018-11-12 20:45:52","2018-11-12 20:47:59"
"442_rustfmt",true,false,1200,124,"2018-11-12 20:47:59","2018-11-12 21:07:59"
"443_string",true,true,0,0,"2018-11-12 21:07:59","2018-11-12 21:07:59"
"444_tokio-current-thread",true,true,23,0,"2018-11-12 21:07:59","2018-11-12 21:08:22"
"445_procedural-masquerade",true,true,0,0,"2018-11-12 21:08:22","2018-11-12 21:08:22"
"446_r2d2",true,true,5,0,"2018-11-12 21:08:22","2018-11-12 21:08:27"
"447_stb_truetype",true,true,8,0,"2018-11-12 21:08:27","2018-11-12 21:08:35"
"448_cexpr",true,true,48,0,"2018-11-12 21:08:35","2018-11-12 21:09:23"
"449_diesel",true,false,41,101,"2018-11-12 21:09:23","2018-11-12 21:10:04"
"450_tokio-signal",true,true,32,0,"2018-11-12 21:10:04","2018-11-12 21:10:36"
"451_gfx",true,false,91,101,"2018-11-12 21:10:36","2018-11-12 21:12:07"
"452_security-framework-sys",true,false,3,101,"2018-11-12 21:12:07","2018-11-12 21:12:10"
"453_security-framework",true,false,5,101,"2018-11-12 21:12:10","2018-11-12 21:12:15"
"454_rustc-hash",true,true,3,0,"2018-11-12 21:12:15","2018-11-12 21:12:18"
"455_c_vec",true,true,1,0,"2018-11-12 21:12:18","2018-11-12 21:12:19"
"456_rustc-rayon-core",true,true,17,0,"2018-11-12 21:12:19","2018-11-12 21:12:36"
"457_rustc-rayon",true,false,18,101,"2018-11-12 21:12:36","2018-11-12 21:12:54"
"458_gfx_gl",true,true,156,0,"2018-11-12 21:12:54","2018-11-12 21:15:30"
"459_rmp",true,true,10,0,"2018-11-12 21:15:30","2018-11-12 21:15:40"
"460_cssparser-macros",true,false,86,101,"2018-11-12 21:15:40","2018-11-12 21:17:06"
"461_webpki-roots",true,false,33,101,"2018-11-12 21:17:06","2018-11-12 21:17:39"
"462_gl",true,true,45,0,"2018-11-12 21:17:39","2018-11-12 21:18:24"
"463_gfx_device_gl",true,false,162,101,"2018-11-12 21:18:24","2018-11-12 21:21:06"
"464_multipart",true,false,1200,124,"2018-11-12 21:21:06","2018-11-12 21:41:06"
"465_dwmapi-sys",true,true,3,0,"2018-11-12 21:41:06","2018-11-12 21:41:09"
"466_structopt",true,false,99,101,"2018-11-12 21:41:09","2018-11-12 21:42:48"
"467_app_units",true,false,69,101,"2018-11-12 21:42:48","2018-11-12 21:43:57"
"468_multimap",true,false,69,101,"2018-11-12 21:43:57","2018-11-12 21:45:06"
"469_log4rs",true,false,75,101,"2018-11-12 21:45:06","2018-11-12 21:46:21"
"470_igd",true,false,1200,124,"2018-11-12 21:46:21","2018-11-12 22:06:21"
"471_structopt-derive",true,false,30,101,"2018-11-12 22:06:21","2018-11-12 22:06:51"
"472_xmltree",true,true,14,0,"2018-11-12 22:06:51","2018-11-12 22:07:05"
"473_hostname",true,true,2,0,"2018-11-12 22:07:05","2018-11-12 22:07:07"
"474_parity-wasm",true,true,91,0,"2018-11-12 22:07:07","2018-11-12 22:08:38"
"475_os_pipe",true,true,56,0,"2018-11-12 22:08:38","2018-11-12 22:09:34"
"476_number_prefix",true,true,8,0,"2018-11-12 22:09:34","2018-11-12 22:09:42"
"477_minifier",true,true,11,0,"2018-11-12 22:09:42","2018-11-12 22:09:53"
"478_sequence_trie",true,true,1,0,"2018-11-12 22:09:53","2018-11-12 22:09:54"
"479_postgres",true,true,181,0,"2018-11-12 22:09:54","2018-11-12 22:12:55"
"480_which",true,false,50,101,"2018-11-12 22:12:55","2018-11-12 22:13:45"
"481_yup-oauth2",true,false,93,101,"2018-11-12 22:13:45","2018-11-12 22:15:18"
"482_kuchiki",true,false,72,101,"2018-11-12 22:15:18","2018-11-12 22:16:30"
"483_duct",true,true,205,0,"2018-11-12 22:16:30","2018-11-12 22:19:55"
"484_mount",true,false,1200,124,"2018-11-12 22:19:55","2018-11-12 22:39:55"
"485_gfx_core",true,false,92,101,"2018-11-12 22:39:55","2018-11-12 22:41:27"
"486_wayland-protocols",true,true,62,0,"2018-11-12 22:41:27","2018-11-12 22:42:29"
"487_ctrlc",true,true,55,0,"2018-11-12 22:42:29","2018-11-12 22:43:24"
"488_pistoncore-input",true,false,70,101,"2018-11-12 22:43:24","2018-11-12 22:44:34"
"489_shared_child",true,true,196,0,"2018-11-12 22:44:34","2018-11-12 22:47:50"
"490_csv-core",true,true,9,0,"2018-11-12 22:47:50","2018-11-12 22:47:59"
"491_sdl2-sys",true,true,43,0,"2018-11-12 22:47:59","2018-11-12 22:48:42"
"492_matrixmultiply",true,true,2,0,"2018-11-12 22:48:42","2018-11-12 22:48:44"
"493_serde-value",true,false,69,101,"2018-11-12 22:48:44","2018-11-12 22:49:53"
"494_peeking_take_while",true,true,1,0,"2018-11-12 22:49:53","2018-11-12 22:49:54"
"495_new_debug_unreachable",true,true,1,0,"2018-11-12 22:49:54","2018-11-12 22:49:55"
"496_piston-float",true,true,0,0,"2018-11-12 22:49:55","2018-11-12 22:49:55"
"497_chalk-engine",true,false,9,101,"2018-11-12 22:49:55","2018-11-12 22:50:04"
"498_expat-sys",true,false,16,101,"2018-11-12 22:50:04","2018-11-12 22:50:20"
"499_chalk-macros",true,true,2,0,"2018-11-12 22:50:20","2018-11-12 22:50:22"
